# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.6 on 2021-08-24 at 02:53:39
#
# Requested input R.A. = 226.10408242258 degrees
# Requested input Dec. = 10.49422183753 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459451 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 45 531 8 2 ZTF_g 522254623015 0 2.0164 100.923 4.29169 26.234 9.6436e-06 0.0305936 -0.0733115 1.69066e-05 545 30. 0.049103 0.053041 20.8955 26.234 1 2458276.7546296 531120130 378.401294223448 21.2587042922688 19.8002476985015 1.13839839336393 408.570694302755 33.7438914207535 12.1895378427808 1.06723677827306 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 46 531 8 2 ZTF_r 522275693015 0 1.7229 204.016 5.79117 26.1854 6.6357e-06 0.0252616 0.111394 1.15218e-05 543 30. 0.05877 0.052693 20.682 26.275 1 2458276.7756944 531120230 573.062869291816 27.8118885385998 22.9206321263764 2.06032577876733 610.019590312457 44.9431147662924 13.6645648737108 1.07802573292677 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 47 531 8 2 ZTF_i 524185533015 0 2.0536 276.772 6.08851 25.6114 3.1785e-06 0.0258083 0.184144 1.52e-05 541 30. 0.067236 0.061711 20.0314 25.6114 2 2458278.6855324 531120330 437.838394579974 27.2790491879701 17.8541596925011 1.99066861766375 300.450357819344 44.5878410267048 6.78377560565181 1.05834435726362 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 48 531 8 2 ZTF_r 525253203015 0 1.6002 201.424 6.05444 26.1833 7.0117e-06 0.0261173 0.108303 1.21991e-05 546 30. 0.057782 0.054958 20.6604 26.275 1 2458279.753206 531120230 1391.71946017736 32.4425206747897 47.7190633944052 2.36417603311291 1363.40760794609 47.7952412759062 28.7181359480043 1.07094148511153 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 49 531 8 2 ZTF_i 528169613015 0 2.368 275.258 8.74874 25.654 3.4377e-06 0.0270432 0.185164 1.61224e-05 552 30. 0.058792 0.054528 19.3492 25.654 2 2458282.6696181 531120330 279.423304032912 38.2317250398533 8.13005588026714 1.21146935383717 305.415116450152 67.9027429595815 4.5281249538696 1.03959877125345 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 50 531 8 2 ZTF_r 528210353015 0 1.7735 202.563 6.24596 26.1968 6.186e-06 0.0246131 0.108118 1.068e-05 555 30. 0.046081 0.057873 20.5983 26.275 1 2458282.7103588 531120230 1392.6923927562 32.5166069298162 47.6436234229636 2.29897830415344 1358.19985758094 47.190414207239 28.9751093465907 1.08063440948227 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 51 531 8 2 ZTF_g 528251453015 0 3.0887 95.9245 4.3369 26.1835 9.9579e-06 0.0310818 -0.0453742 1.76845e-05 542 30. 0.053642 0.059328 20.6919 26.1835 1 2458282.7514583 531120130 652.821485026723 26.3587589231854 27.55016993983 1.29151080318841 687.809457370935 36.8925745601405 18.7691399121684 1.11795546712984 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 52 531 8 2 ZTF_r 531192963015 0 2.4115 200.227 97.9154 23.6934 0.000447679 0.102589 0.162122 0.00097215 156 30. 0.070759 0.063448 17.3479 26.275 1 2458285.692963 531120230 -303.62873928281 548.001824599136 -0.616333356723028 0.919649902444833 1123.1153124538 900.103240374485 1.25616652399907 1.09790396164938 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 53 531 8 2 ZTF_g 531231383015 48 2.0889 1.78041 5.51408 20.9973 0.562846 0.0948924 1.62636 2.01228 6 30. 0.064735 0.081739 15.3062 20.9973 1 2458285.7313889 531120130 -9.17203504146946 30.3389359017364 -0.336294807680767 1.03694573410474 19.2975866486285 49.897983790078 0.389345531208717 1.14056158977083 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 54 531 8 2 ZTF_i 532191593015 0 2.112 280.423 5.691 25.6302 2.1222e-06 0.0212579 0.191406 1.00103e-05 554 30. 0.05291 0.052024 20.0481 25.6302 2 2458286.6915972 531120330 -821.528292367066 22.777146715874 -40.1215780667688 2.15453332958369 -904.086903899825 42.1159727036467 -21.6111827125232 1.05271040994329 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 55 531 8 2 ZTF_g 534210793015 0 2.1795 100.804 5.59135 26.2368 9.9027e-06 0.0312892 -0.0529568 1.73749e-05 553 30. 0.049954 0.04892 20.5743 26.2368 1 2458288.7107986 531120130 -378.535846982567 26.354415627385 -15.9774851793052 1.1505579261063 -366.00512869523 44.1012068354792 -8.35510455914852 1.09552029445758 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 56 531 8 2 ZTF_r 534254013015 0 2.1627 186.442 6.28006 26.203 8.4366e-06 0.0287383 0.10373 1.46583e-05 552 30. 0.055698 0.056118 20.459 26.203 1 2458288.7540162 531120230 -535.360011115751 30.7453113216184 -19.3696527249814 1.90990514879668 -386.902810802701 51.8218755177715 -7.51629730885172 1.09353678857172 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 57 531 8 2 ZTF_i 536172103015 0 2.3255 272.603 10.1409 25.5963 5.0729e-06 0.0326017 0.179741 2.38115e-05 542 30. 0.057554 0.059312 19.1337 25.5963 2 2458290.6721065 531120330 -1068.51803524628 46.6195008478436 -25.4958231931788 1.23724082665092 -1045.68345289479 82.1045629281884 -12.8217744978935 1.0426520478171 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 58 531 8 2 ZTF_r 537235303015 0 2.3404 187.001 10.0951 26.1858 9.5078e-06 0.0304591 0.115731 1.65352e-05 545 30. 0.058296 0.05907 19.7628 26.1858 1 2458291.7353009 531120230 -1000.40818558946 54.9288467684552 -20.2596321906841 1.13335897909008 -1003.03976465307 87.9775376027891 -11.4778763158494 1.09746943136145 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 59 531 8 2 ZTF_g 540192033015 0 1.7035 103.012 13.1155 26.2274 1.92473e-05 0.0395407 -0.0347883 4.21984e-05 454 30. 0.051633 0.054049 19.7479 26.2274 1 2458294.692037 531120130 -544.184418456151 58.7725349859008 -10.2997451858756 1.11935690069244 -486.956576383743 105.439615059311 -4.6494503670838 1.08389112718612 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 60 531 8 2 ZTF_i 541327893015 0 2.0117 273.148 10.2736 25.6019 3.8531e-06 0.0284547 0.188378 1.89706e-05 545 30. 0.062274 0.059316 19.3296 25.6019 2 2458295.8278935 531120330 -947.108231605471 42.965589966205 -24.5207434084512 1.29866308089734 -852.495753052944 76.3380684694567 -11.2425868011241 1.06241661297822 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 61 531 8 2 ZTF_r 543290023015 0 2.7714 180.06 13.4201 26.1563 1.77904e-05 0.0409896 0.117291 3.09992e-05 531 30. 0.06282 0.060984 19.263 26.1563 1 2458297.7900231 531120230 601.049108132818 80.6475753904869 8.29036101636318 1.03667305898972 688.568652801237 117.827903527458 5.8832091681326 1.12740190344904 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 62 531 8 2 ZTF_r 546174173015 0 2.4077 179.919 7.68423 26.1546 7.5939e-06 0.027239 0.109529 1.30796e-05 553 30. 0.051681 0.053658 19.9621 26.1546 1 2458300.6741782 531120230 947.378266378051 46.1023213359218 22.8589051228551 1.117290630758 845.601449330927 69.7110685602344 12.2117856077361 1.09064103166722 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 63 531 8 2 ZTF_i 548171403015 0 2.5537 281.407 8.87799 25.6462 4.9231e-06 0.0322331 0.175174 2.35849e-05 545 30. 0.074634 0.07762 19.2569 25.6462 2 2458302.6714005 531120330 770.588159582408 45.7230996602885 18.7474182412791 1.23648516570326 870.506849341902 74.25282624127 11.8025105227532 1.05176606561438 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 64 531 8 2 ZTF_r 549173753015 0 2.366 177.926 7.73746 26.135 8.2326e-06 0.0283161 0.11561 1.42498e-05 550 30. 0.055142 0.059945 20.1806 26.135 1 2458303.67375 531120230 871.772247827374 38.0896116461804 25.4595835722913 1.53074255978032 871.322119499396 58.8229001149107 14.9123984433285 1.0995235218662 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 65 531 8 2 ZTF_g 549211123015 0 1.4034 93.41 4.40884 26.1431 8.2838e-06 0.0281933 -0.0620938 1.44709e-05 539 30. 0.069023 0.060443 20.845 26.1431 1 2458303.7111227 531120130 393.997155482385 21.3837149273946 20.4957932451371 1.55805185425419 375.231872942619 36.9136357961763 10.2335918163594 1.05595789972411 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 66 531 8 2 ZTF_r 552191143015 0 3.0915 160.138 5.78968 26.0243 1.04208e-05 0.0303684 0.115402 1.79223e-05 501 30. 0.065647 0.071922 20.2777 26.0243 1 2458306.6911458 531120230 824.27075168265 34.8519565984808 26.3085871763337 2.58673443173004 853.878937540517 51.1314301953178 16.81216148324 1.15144201636298 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 67 531 8 2 ZTF_g 552214743015 0 2.2742 83.4442 4.24759 26.0334 8.1738e-06 0.0283618 -0.0766391 1.42114e-05 551 30. 0.055891 0.060045 20.5599 26.0334 1 2458306.7147454 531120130 479.37337455212 23.4684858473053 22.7218474288422 1.36183271771863 405.5327490577 35.254064971786 11.5806229943023 1.06783821982586 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 68 531 8 2 ZTF_r 558191133015 0 2.183 163.73 5.76193 26.0594 6.6027e-06 0.0253288 0.107271 1.13938e-05 548 30. 0.063512 0.057935 20.264 26.0594 1 2458312.6911343 531120230 1171.11486990148 33.0311204649597 39.4394627764133 1.74600347286992 973.065013526596 49.3341691705248 19.8567986214955 1.06392711996988 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 69 531 8 2 ZTF_g 558254403015 0 2.1703 85.4546 4.81159 26.028 1.08625e-05 0.0321979 -0.0355235 1.95701e-05 531 30. 0.059739 0.062023 20.6583 26.028 1 2458312.7544097 531120130 437.194348867279 24.6932709491466 19.6947611843594 1.15155232392931 451.783659865727 38.1590668306291 11.9192235708232 1.11124234707765 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 70 531 8 2 ZTF_g 561170203015 0 2.4555 82.2481 8.57995 26.0143 1.92331e-05 0.040353 -0.0222978 4.06487e-05 480 30. 0.057497 0.057793 19.9208 26.0143 1 2458315.6702083 531120130 89.7791403906556 43.8390213456503 2.27808221466692 0.984075501185383 82.871209596481 72.2050857634411 1.15544980078595 1.09982145760226 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 71 531 8 2 ZTF_r 561235833015 0 2.3226 110.765 8.20809 25.6338 1.44902e-05 0.0376144 0.111722 2.50743e-05 549 30. 0.061988 0.051653 19.3997 25.6338 1 2458315.7358333 531120230 90.7252623220436 38.1127618368998 2.64796726959898 1.18013688698239 6.43601051770084 65.2939719318148 0.0992336233672397 1.06081148320505 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 72 531 8 2 ZTF_i 566210613015 0 1.7461 272.802 9.57873 25.575 7.0007e-06 0.038115 0.178221 3.35294e-05 542 30. 0.066823 0.068575 19.5882 25.575 2 2458320.7106134 531120330 -1137.45206902283 39.5113605314734 -32.0232880393203 1.74125775492006 -1130.57662622413 72.523821099936 -15.6940313897826 1.0616014248365 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 73 531 8 2 ZTF_g 574167033015 0 1.7423 97.4481 9.75171 26.1308 1.26374e-05 0.033663 -0.0336405 2.50742e-05 498 30. 0.056799 0.052265 20.203 26.1308 1 2458328.667037 531120130 -1007.92945243154 34.4709460733382 -32.5260806012685 1.35287511042121 -972.787113367595 63.1724172553318 -15.5026344264622 1.0736983203224 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 74 531 8 2 ZTF_r 574215703015 1 7.1061 1110.5 28.9828 28.1167 1.65637e-05 0.0337929 0.123747 2.99324e-05 387 180. 0.072846 0.083449 20.3763 28.1167 2 2458328.715706 531120230 -8994.41229781011 187.236777054957 -53.4363069204387 1.7233204627041 -8401.03751818169 272.447076698141 -31.0431629207394 1.2048653528899 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 75 531 8 2 ZTF_g 574243653015 1 2.4564 893.365 35.0243 27.9466 1.02128e-05 0.0299153 -0.0225154 2.08833e-05 488 180. 0.055711 0.055958 20.1535 27.9466 2 2458328.7436574 1000531130130 -794.739273766598 180.684379798369 -4.8928158083417 1.07211827947306 -947.111316468297 297.04893196204 -3.20987575810749 1.0886464745842 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 76 531 8 2 ZTF_r 574269463015 9 6.041 973.571 36.431 27.9691 1.6603e-05 0.0370603 0.1245 2.99198e-05 458 180. 0.110502 0.112959 19.6445 27.9691 2 2458328.7694676 531120230 -6831.52435441431 327.835196630922 -23.1801821384543 1.08439472064232 -5974.61326574458 434.283197017651 -13.8500698879071 1.41021454625738 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 77 531 8 2 ZTF_r 574280993015 8 6.312 153.615 15.7574 25.9699 8.43647e-05 0.0527003 0.108861 0.000166351 187 30. 0.137775 0.141364 18.5257 25.9699 1 2458328.7809954 531120230 -1188.33789502952 124.961117134239 -10.5783966798612 1.13851036043733 -1010.9497245904 165.530557938585 -6.14846311052745 1.45491417686188 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 78 531 8 2 ZTF_r 577187543015 0 2.2045 167.824 6.54514 26.0732 8.869e-06 0.0294024 0.11084 1.54752e-05 553 30. 0.059366 0.059043 20.2235 26.0732 1 2458331.6875463 531120230 -1319.12603907727 30.1878408372014 -48.6081444503571 1.7135014153674 -1242.08612605692 51.144275361219 -24.4494938826995 1.08426592562126 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 79 531 8 2 ZTF_g 577273373015 0 2.061 73.1263 12.3955 25.7885 2.59369e-05 0.0405651 0.00145738 6.68428e-05 372 30. 0.080839 0.067873 19.2441 25.7885 1 2458331.7733796 531120130 -660.961706629394 54.1337482419922 -13.5819773300297 1.09179675258485 -523.073231755982 90.9114896084845 -5.79240492411516 1.08783065054031 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 80 531 8 2 ZTF_i 578159343015 0 2.7786 258.831 9.52641 25.5528 4.8858e-06 0.0320423 0.192821 2.38741e-05 550 30. 0.063156 0.063507 19.2795 25.5528 2 2458332.6593403 531120330 -1555.65726085701 45.1121190392702 -38.3597257774644 1.29842250807018 -1540.50277285202 75.4633230804549 -20.5514160303596 1.07880682319112 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 81 531 8 2 ZTF_g 580176523015 0 1.9076 88.8701 4.96844 26.0936 1.02437e-05 0.0316639 -0.0430929 1.84043e-05 545 30. 0.05263 0.053046 20.6296 26.0936 1 2458334.6765278 531120130 -992.171008469984 23.5181036507499 -46.9287551036995 1.95647294252027 -911.530148709884 40.9450193726529 -22.4122340339924 1.100887343334 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 82 531 8 2 ZTF_g 583182933015 0 1.8611 93.6423 4.99775 26.1433 8.9677e-06 0.0296347 -0.051972 1.58388e-05 543 30. 0.055461 0.05347 20.6727 26.1433 1 2458337.6829398 531120130 -1178.54147645602 21.7411018563293 -60.3001123997633 2.21482051522198 -1105.84026306382 38.7862543210858 -28.7031625081348 1.08644848047607 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 83 531 8 2 ZTF_r 590179603015 0 2.2242 168.99 7.31856 26.0781 7.3587e-06 0.0264878 0.120288 1.27181e-05 542 30. 0.05532 0.057438 20.1008 26.0781 1 2458344.6796065 531120230 -1790.80896059383 34.5606357295588 -57.6397830241238 1.89812737249804 -1657.98929971068 57.8825075666858 -28.8369668697141 1.09585035717831 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 84 531 8 2 ZTF_g 593198803015 0 2.3575 79.1603 8.9985 25.9649 2.12396e-05 0.042252 -0.00495235 4.57463e-05 462 30. 0.066158 0.071084 19.6967 25.9649 1 2458347.6988079 531120130 -1032.83378030847 48.4851635294649 -23.6960725079254 1.25038628569215 -858.911524463697 78.8745878987509 -10.9629269202438 1.11139388698116 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 85 531 8 2 ZTF_g 609156013015 0 2.7645 82.7068 5.80942 25.9866 1.58951e-05 0.0376689 -0.00723866 3.16993e-05 489 30. 0.065419 0.068361 20.0379 25.9866 1 2458363.6560185 531120130 -703.869411919342 35.7278547446577 -21.9149232236943 1.08464618049511 -731.223710277086 53.3310553880313 -13.803374763176 1.14710838127356 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 86 531 8 2 ZTF_r 613147983015 0 9.2819 175.417 7.78246 26.1064 1.2798e-05 0.0349443 0.123805 2.24317e-05 529 30. 0.096293 0.094277 19.8214 26.1064 1 2458367.6479861 531120230 -731.265289464292 49.823442540149 -16.3266103823993 1.08630405693873 -730.9748139539 72.7625962767494 -10.1136849018346 1.18478633033682 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 87 531 8 2 ZTF_r 707551463015 0 3.0803 172.223 8.42829 26.0866 1.09009e-05 0.0324774 0.0913176 1.91303e-05 543 30. 0.064626 0.065717 19.5313 26.0866 2 2458462.0514699 531120230 1083.56904691762 49.4684452510724 24.3659377614165 1.20521645767976 984.751302046469 70.4429614848447 14.0735658726758 1.07775472006781 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 88 531 8 2 ZTF_r 707556213015 0 3.4269 178.601 8.699 26.1217 1.46088e-05 0.0375377 0.089649 2.5373e-05 544 30. 0.071268 0.067163 19.5137 26.1217 2 2458462.0562153 531120230 1203.01587952464 53.7206563516194 24.9106380139773 1.11403534920644 1088.53971707132 76.6121492587875 14.3041424277642 1.07305293935424 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 89 531 8 2 ZTF_r 707560943015 0 2.7418 181.703 9.93211 26.1505 9.9411e-06 0.0309764 0.0852284 1.73231e-05 542 30. 0.06776 0.064729 19.4563 26.1505 2 2458462.0609491 531120230 1046.05176120029 54.6728076029863 21.2831839869207 1.23087042175873 1030.39799501966 80.9339899113711 12.8170844652035 1.07021465369366 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 90 531 8 2 ZTF_r 707565703015 0 3.1455 176.831 14.2242 26.1154 1.80644e-05 0.040167 0.0958768 3.08594e-05 507 30. 0.072027 0.064885 18.9346 26.1154 2 2458462.065706 531120230 1039.87180087827 77.4767961464163 14.9301079907576 1.16748466938818 1059.35632661973 111.35932304634 9.57702618204384 1.07480082954396 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 91 531 8 2 ZTF_r 710553503015 0 3.2191 176.108 7.74009 26.1162 1.02748e-05 0.0314684 0.088449 1.79688e-05 541 30. 0.079328 0.063484 19.6655 26.1162 2 2458465.0535069 531120230 1618.57690555101 49.7013679764185 36.2259512327562 1.14636107308871 1634.7912553131 68.8489190493157 23.9045389702681 1.07353864223951 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 92 531 8 2 ZTF_r 710558353015 0 2.8536 92.0501 8.71722 25.4467 4.54803e-05 0.064391 0.0762698 7.92853e-05 508 30. 0.070017 0.064814 18.9379 25.4467 2 2458465.0583565 531120230 923.995018628937 48.1160320392437 21.3616416626687 1.04806364676188 954.932624816576 73.4595203535827 13.0869919427644 1.05533025177361 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 93 531 8 2 ZTF_r 710563183015 0 2.7261 113.717 9.43037 25.6643 4.13053e-05 0.0625024 0.0660117 7.15551e-05 536 30. 0.067351 0.060896 19.0986 25.6643 2 2458465.0631829 531120230 948.442184923162 50.4364020587322 20.9180677535957 1.17250591277261 925.401885381069 78.5116690103781 11.8661917656963 1.05342591951552 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 94 531 8 2 ZTF_r 710568023015 0 2.8393 71.3676 13.2529 25.1179 8.89399e-05 0.0696044 0.0989461 0.000176514 312 30. 0.070233 0.062092 18.1597 25.1179 2 2458465.0680208 531120230 537.953908618517 68.0316786824864 8.79607008585685 1.05598561659394 478.26848522571 105.798222720077 4.55101833104299 1.060959820841 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 95 531 8 2 ZTF_r 711555853015 0 3.3077 184.339 7.98834 26.1628 1.31571e-05 0.0357188 0.0770138 2.28258e-05 543 30. 0.084186 0.065361 19.5648 26.1628 2 2458466.0558565 531120230 1693.34420350025 48.2369371305996 39.0499356605427 1.24912041472421 1692.74878674747 65.3557110450214 26.0749905397621 1.0723439886256 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 96 531 8 2 ZTF_r 711560753015 0 3.4214 180.357 8.66405 26.1611 1.22802e-05 0.0345439 0.0856822 2.13274e-05 541 30. 0.078085 0.063336 19.4337 26.1611 2 2458466.0607523 531120230 1704.3507659506 60.5654476372245 31.3032082027442 1.01874246205405 1705.52937502277 82.1974085023768 20.8889336631748 1.07712982748406 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 97 531 8 2 ZTF_r 711565643015 0 3.3109 180.946 10.7574 26.178 1.57065e-05 0.0386889 0.0771106 2.7501e-05 533 30. 0.079135 0.063017 19.2474 26.178 2 2458466.0656481 531120230 1783.58037441514 65.0531654605347 30.4985401667019 1.19133698421502 1802.06137786067 90.7463288433325 19.991975301327 1.0698684907073 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
